1145;Кропоткин,Кропоткина,Кропоткину,Кропоткин,Кропоткином,Кропоткине;Кропоткин
1146;Крутинка,Крутинки,Крутинке,Крутинку,Крутинкой,Крутинке;Крутинка
1147;Крутиха,Крутихи,Крутихе,Крутиху,Крутихой,Крутихе;Крутиха
1148;Крыловская,Крыловской,Крыловской,Крыловскую,Крыловской,Крыловской;Крыловская
1149;Крымск,Крымска,Крымску,Крымск,Крымском,Крымске;Крымск
1150;Крюково,Крюкова,Крюково,Крюково,Крюково,Крюкове;Крюково
1151;Кстово,Кстова,Кстово,Кстово,Кстово,Кстове;Кстово
1152;Кубинка,Кубинки,Кубинке,Кубинку,Кубинкой,Кубинке;Кубинка
1153;Кувандык,Кувандыка,Кувандыку,Кувандык,Кувандыком,Кувандыке;Кувандык
1154;Кувшиново,Кувшинова,Кувшинову,Кувшиново,Кувшиновом,Кувшинове;Кувшиново
1155;Кугеси,Кугеси,Кугеси,Кугеси,Кугеси,Кугеси;Кугеси
1156;Кудымкар,Кудымкара,Кудымкару,Кудымкар,Кудымкаром,Кудымкаре;Кудымкар
1157;Куеда,Куеды,Куеде,Куеду,Куедой,Куеде;Куеда
1158;Куженер,Куженера,Куженеру,Куженер,Куженером,Куженере;Куженер
1159;Кузнецк,Кузнецка,Кузнецку,Кузнецк,Кузнецком,Кузнецке;Кузнецк
1160;Кузоватово,Кузоватова,Кузоватову,Кузоватово,Кузоватовом,Кузоватове;Кузоватово
1161;Куйбышев,Куйбышева,Куйбышеву,Куйбышев,Куйбышевом,Куйбышеве;Куйбышев
1162;Куйбышево,Куйбышева,Куйбышеву,Куйбышево,Куйбышевом,Куйбышеве;Куйбышево
1163;Куйтун,Куйтуна,Куйтуну,Куйтун,Куйтуном,Куйтуне;Куйтун
1164;Кукмод,Кукмода,Кукмоду,Кукмод,Кукмодом,Кукмоде;Кукмод
1165;Кукмор,Кукмора,Кукмору,Кукмор,Кукмором,Кукморе;Кукмор
1166;Кулебаки,Кулебак,Кулебакам,Кулебаки,Кулебаками,Кулебаках;Кулебаки
1167;Култук,Култука,Култуку,Култук,Култуком,Култуке;Култук
1168;Кулунда,Кулунды,Кулунде,Кулунду,Кулундой,Кулунде;Кулунда
1169;Кумены,Кумен,Куменам,Кумены,Куменами,Куменах;Кумены
1170;Кумертау,Кумертау,Кумертау,Кумертау,Кумертау,Кумертау;Кумертау
1171;Кумух,Кумуха,Кумуху,Кумух,Кумухом,Кумухе;Кумух
1172;Кумылженская,Кумылженской,Кумылженской,Кумылженскую,Кумылженской,Кумылженской;Кумылженская
1173;Кунашак,Кунашака,Кунашаку,Кунашак,Кунашаком,Кунашаке;Кунашак
1174;Кунгур,Кунгура,Кунгуру,Кунгур,Кунгуром,Кунгуре;Кунгур
1175;Кунья,Куньи,Кунье,Кунью,Куньей,Кунье;Кунья
1176;Купавна,Купавны,Купавне,Купавну,Купавной,Купавне;Купавна
1177;Купино,Купина,Купину,Купино,Купином,Купине;Купино
1178;Курагино,Курагина,Курагину,Курагино,Курагином,Курагине;Курагино
1179;Курах,Кураха,Кураху,Курах,Курахом,Курахе;Курах
1180;Курган,Кургана,Кургану,Курган,Курганом,Кургане;Курган
1181;Курганинск,Курганинска,Курганинску,Курганинск,Курганинском,Курганинске;Курганинск
1182;Курильск,Курильска,Курильску,Курильск,Курильском,Курильске;Курильск
1183;Куркино,Куркина,Куркино,Куркино,Куркино,Куркине;Куркино
1184;Курманаевка,Курманаевки,Курманаевке,Курманаевку,Курманаевкой,Курманаевке;Курманаевка
1185;Куровское,Куровского,Куровскому,Куровское,Куровским,Куровском;Куровское
1186;Курсавка,Курсавки,Курсавке,Курсавку,Курсавкой,Курсавке;Курсавка
1187;Курск,Курска,Курску,Курск,Курском,Курске;Курск
1188;Куртамыш,Куртамыша,Куртамышу,Куртамыш,Куртамышем,Куртамыше;Куртамыш
1189;Курумкан,Курумкана,Курумкану,Курумкан,Курумканом,Курумкане;Курумкан
1190;Курчатов,Курчатова,Курчатову,Курчатов,Курчатовом,Курчатове;Курчатов
1191;Куса,Кусы,Кусе,Кусу,Кусой,Кусе;Куса
1192;Кутулик,Кутулика,Кутулику,Кутулик,Кутуликом,Кутулике;Кутулик
1193;Кушва,Кушвы,Кушве,Кушву,Кушвой,Кушве;Кушва
1194;Кушнаренково,Кушнаренкова,Кушнаренкову,Кушнаренково,Кушнаренковом,Кушнаренкове;Кушнаренково
1195;Кущевская,Кущевской,Кущевской,Кущевскую,Кущевской,Кущевской;Кущевская
1196;Кшенский,Кшенского,Кшенскому,Кшенский,Кшенским,Кшенском;Кшенский
1197;Кызыл,Кызыла,Кызылу,Кызыл,Кызылом,Кызыле;Кызыл
1198;Кыра,Кыры,Кыре,Кыру,Кырой,Кыре;Кыра
1199;Кырен,Кырена,Кырену,Кырен,Кыреном,Кырене;Кырен
1200;Кытманово,Кытманова,Кытманову,Кытманово,Кытмановом,Кытманове;Кытманово
1201;Кыштовка,Кыштовки,Кыштовке,Кыштовку,Кыштовкой,Кыштовке;Кыштовка
1202;Кыштым,Кыштыма,Кыштыму,Кыштым,Кыштымом,Кыштыме;Кыштым
1203;Кяхта,Кяхты,Кяхте,Кяхту,Кяхтой,Кяхте;Кяхта
1204;Кёнигсберг,Кёнигсберга,Кёнигсбергу,Кёнигсберг,Кёнигсбергом,Кёнигсберге;Кёнигсберг
1205;Лабинск,Лабинска,Лабинску,Лабинск,Лабинском,Лабинске;Лабинск
1206;Лабытнанги,Лабытнанги,Лабытнанги,Лабытнанги,Лабытнанги,Лабытнанги;Лабытнанги
1207;Лаврентия,Лаврентии,Лаврентии,Лаврентию,Лаврентией,Лаврентии;Лаврентия
1208;Лазо,Лазо,Лазо,Лазо,Лазо,Лазо;Лазо
1209;Лаишево,Лаишева,Лаишеву,Лаишево,Лаишевом,Лаишеве;Лаишево
1210;Лакинск,Лакинска,Лакинску,Лакинск,Лакинском,Лакинске;Лакинск
1211;Лангепас,Лангепаса,Лангепасу,Лангепас,Лангепасом,Лангепасе;Лангепас
1212;Ларьяк,Ларьяка,Ларьяку,Ларьяк,Ларьяком,Ларьяке;Ларьяк
1213;Лахденпохья,Лахденпохьи,Лахденпохье,Лахденпохью,Лахденпохьей,Лахденпохье;Лахденпохья
1214;Лебедянь,Лебедяни,Лебедяни,Лебедянь,Лебедянью,Лебедяни;Лебедянь
1215;Лебяжье,Лебяжьего,Лебяжьему,Лебяжье,Лебяжьим,Лебяжьем;Лебяжье
1216;Лев Толстой,Льва Толстого,Льву Толстому,Лев Толстой,Львом Толстым,Льве Толстом;Лев Толстой
1217;Левокумское,Левокумского,Левокумскому,Левокумское,Левокумским,Левокумском;Левокумское
1218;Лениградская,Лениградской,Лениградской,Лениградскую,Лениградской,Лениградской;Лениградская
1219;Лениногорск,Лениногорска,Лениногорску,Лениногорск,Лениногорском,Лениногорске;Лениногорск
1220;Ленинск,Ленинска,Ленинску,Ленинск,Ленинском,Ленинске;Ленинск
1221;Ленинск-Кузнецкий,Ленинска-Кузнецкого,Ленинску-Кузнецкому,Ленинск-Кузнецкий,Ленинском-Кузнецким,Ленинске-Кузнецком;Ленинск-Кузнецкий
1222;Ленинский,Ленинского,Ленинскому,Ленинский,Ленинским,Ленинском;Ленинский
1223;Ленинское,Ленинского,Ленинскому,Ленинское,Ленинским,Ленинском;Ленинское
1224;Ленск,Ленска,Ленску,Ленск,Ленском,Ленске;Ленск
1225;Лесное,Лесного,Лесному,Лесное,Лесным,Лесном;Лесное
1226;Лесной Городок,Лесного Городка,Лесному Городку,Лесной Городок,Лесным Городком,Лесном Городке;Лесной Городок
1227;Лесной,Лесного,Лесному,Лесной,Лесным,Лесном;Лесной
1228;Лесозаводск,Лесозаводска,Лесозаводску,Лесозаводск,Лесозаводском,Лесозаводске;Лесозаводск
1229;Лесосибирск,Лесосибирска,Лесосибирску,Лесосибирск,Лесосибирском,Лесосибирске;Лесосибирск
1230;Лешуконское,Лешуконского,Лешуконскому,Лешуконское,Лешуконским,Лешуконском;Лешуконское
1231;Ливны,Ливен,Ливнам,Ливны,Ливнами,Ливнах;Ливны
1232;Ликино-Дулево,Ликино-Дулево,Ликино-Дулево,Ликино-Дулево,Ликино-Дулево,Ликино-Дулево;Ликино-Дулево
1233;Лиман,Лимана,Лиману,Лимана,Лиманом,Лимане;Лиман
1234;Липецк,Липецка,Липецку,Липецк,Липецком,Липецке;Липецк
1235;Липин Бор,Липина Бора,Липину Бору,Липин Бор,Липиным Бором,Липине Боре;Липин Бор
1236;Лисий Нос,Лисьего Носа,Лисьему Носу,Лисий Нос,Лисьим Носом,Лисьем Носе;Лисий Нос
1237;Лиски,Лисок,Лискам,Лиски,Лисками,Лисках;Лиски
1238;Лихославль,Лихославля,Лихославлю,Лихославль,Лихославлем,Лихославле;Лихославль
1239;Лобня,Лобни,Лобне,Лобню,Лобней,Лобне;Лобня
1240;Лодейное Поле,Лодейного Поля,Лодейному Полю,Лодейное Поле,Лодейным Полем,Лодейном Поле;Лодейное Поле
1241;Локня,Локни,Локне,Локню,Локней,Локне;Локня
1242;Локоть,Локтя,Локтю,Локоть,Локтем,Локте;Локоть
1243;Ломоносов,Ломоносова,Ломоносову,Ломоносов,Ломоносовом,Ломоносове;Ломоносов
1244;Лопатино,Лопатина,Лопатину,Лопатино,Лопатином,Лопатине;Лопатино
1245;Лопатинский,Лопатинского,Лопатинскому,Лопатинский,Лопатинским,Лопатинском;Лопатинский
1246;Лосино-Петровский,Лосино-Петровского,Лосино-Петровскому,Лосино-Петровского,Лосино-Петровским,Лосино-Петровском;Лосино-Петровский
1247;Лотошино,Лотошина,Лотошину,Лотошино,Лотошином,Лотошине;Лотошино
1248;Лоухи,Лоухов,Лоухам,Лоухи,Лоухами,Лоухах;Лоухи
1249;Луга,Луги,Луге,Лугу,Лугой,Луге;Луга
1250;Луза,Лузы,Лузе,Лузу,Лузой,Лузе;Луза
1251;Лукино,Лукина,Лукиному,Лукино,Лукиным,Лукином;Лукино
1252;Лукоянов,Лукоянова,Лукоянову,Лукоянов,Лукояновом,Лукоянове;Лукоянов
1253;Лух,Луха,Луху,Лух,Лухом,Лухе;Лух
1254;Луховицы,Луховиц,Луховицам,Луховицы,Луховицами,Луховицах;Луховицы
1255;Лучегорск,Лучегорска,Лучегорску,Лучегорск,Лучегорском,Лучегорске;Лучегорск
1256;Лысково,Лыскова,Лыскову,Лысково,Лысковом,Лыскове;Лысково
1257;Лысьва,Лысьвы,Лысьве,Лысьву,Лысьвой,Лысьве;Лысьва
1258;Лыткарино,Лыткарина,Лыткарино,Лыткарино,Лыткарино,Лыткарине;Лыткарино
1259;Львовский,Львовского,Львовскому,Львовский,Львовским,Львовском;Львовский
1260;Льгов,Льгова,Льгову,Льгов,Льговом,Льгове;Льгов
1261;Любань,Любани,Любань,Любань,Любань,Любань;Любань
1262;Люберцы,Люберец,Люберцам,Люберцы,Люберцами,Люберцах;Люберцы
1263;Любим,Любима,Любиму,Любим,Любимом,Любиме;Любим
1264;Любинский,Любинского,Любинскому,Любинского,Любинским,Любинском;Любинский
1265;Любытино,Любытина,Любытину,Любытино,Любытином,Любытине;Любытино
1266;Людиново,Людинова,Людинову,Людиново,Людиновом,Людинове;Людиново
1267;Лямбирь,Лямбиря,Лямбирю,Лямбирь,Лямбирем,Лямбире;Лямбирь
1268;Лянтор,Лянтора,Лянтору,Лянтор,Лянтором,Лянторе;Лянтор
1269;Магадан,Магадана,Магадану,Магадан,Магаданом,Магадане;Магадан
1270;Магарамкент,Магарамкента,Магарамкенту,Магарамкент,Магарамкентом,Магарамкенте;Магарамкент
1271;Магдагачи,Магдагачей,Магдагачам,Магдагачи,Магдагачами,Магдагачах;Магдагачи
1272;Магнитогорск,Магнитогорска,Магнитогорску,Магнитогорск,Магнитогорском,Магнитогорске;Магнитогорск
1273;Маджалис,Маджалиса,Маджалису,Маджалис,Маджалисом,Маджалисе;Маджалис
1274;Майкоп,Майкопа,Майкопу,Майкоп,Майкопом,Майкопе;Майкоп
1275;Майна,Майны,Майне,Майну,Майной,Майне;Майна
1276;Майский,Майского,Майскому,Майский,Майским,Майском;Майский
1277;Майя,Майи,Майе,Майю,Майей,Майе;Майя
1278;Макаров,Макарова,Макарову,Макаров,Макаровом,Макарове;Макаров
1279;Макарьев,Макарьева,Макарьеву,Макарьев,Макарьевом,Макарьеве;Макарьев
1280;Максатиха,Максатихи,Максатихе,Максатиху,Максатихой,Максатихе;Максатиха
1281;Макушино,Макушина,Макушину,Макушино,Макушином,Макушине;Макушино
1282;Малаховка,Малаховки,Малаховке,Малаховку,Малаховкой,Малаховке;Малаховка
1283;Малая Вишера,Малой Вишеры,Малой Вишере,Малую Вишеру,Малой Вишерой,Малой Вишере;Малая Вишера
1284;Малая Сердоба,Малой Сердобы,Малой Сердобе,Малую Сердобу,Малой Сердобой,Малой Сердобе;Малая Сердоба
1285;Малгобек,Малгобека,Малгобеку,Малгобек,Малгобеком,Малгобеке;Малгобек
1286;Малмыж,Малмыжа,Малмыжу,Малмыж,Малмыжем,Малмыже;Малмыж
1287;Малоархангельск,Малоархангельска,Малоархангельску,Малоархангельск,Малоархангельском,Малоархангельске;Малоархангельск
1288;Малояз,Малояза,Малоязу,Малояз,Малоязом,Малоязе;Малояз
1289;Малоярославец,Малоярославца,Малоярославцу,Малоярославец,Малоярославцем,Малоярославце;Малоярославец
1290;Мама,Мамы,Маме,Маму,Мамой,Маме;Мама
1291;Мамадыш,Мамадыша,Мамадышу,Мамадыш,Мамадышем,Мамадыше;Мамадыш
1292;Мамоново,Мамонова,Мамонову,Мамоново,Мамоновом,Мамонове;Мамоново
1293;Мамонтово,Мамонтова,Мамонтову,Мамонтово,Мамонтовом,Мамонтове;Мамонтово
1294;Мантурово,Мантурова,Мантурову,Мантурово,Мантуровом,Мантурове;Мантурово
1295;Марево,Марева,Мареву,Марево,Маревом,Мареве;Марево
1296;Мари-Турек,Мари-Турека,Мари-Туреку,Мари-Турек,Мари-Туреком,Мари-Туреке;Мари-Турек
1297;Мариинск,Мариинска,Мариинску,Мариинск,Мариинском,Мариинске;Мариинск
1298;Мариинский Посад,Мариинского Посада,Мариинскому Посаду,Мариинский Посад,Мариинским Посадом,Мариинском Посаде;Мариинский Посад
1299;Маркс,Маркса,Марксу,Маркс,Марксом,Марксе;Маркс
1300;Марьяновка,Марьяновки,Марьяновке,Марьяновку,Марьяновкой,Марьяновке;Марьяновка
1301;Маслянино,Маслянина,Маслянину,Маслянино,Маслянином,Маслянине;Маслянино
1302;Матвеев Курган,Матвеева Кургана,Матвееву Кургану,Матвеев Курган,Матвеевым Курганом,Матвееве Кургане;Матвеев Курган
1303;Матвеевка,Матвеевки,Матвеевке,Матвеевку,Матвеевкой,Матвеевке;Матвеевка
1304;Махачкала,Махачкалы,Махачкале,Махачкалу,Махачкалой,Махачкале;Махачкала
1305;Мглин,Мглина,Мглину,Мглин,Мглином,Мглине;Мглин
1306;Мегион,Мегиона,Мегиону,Мегион,Мегионом,Мегионе;Мегион
1307;Медведево,Медведева,Медведеву,Медведево,Медведевом,Медведеве;Медведево
1308;Медвежьегорск,Медвежьегорска,Медвежьегорску,Медвежьегорск,Медвежьегорском,Медвежьегорске;Медвежьегорск
1309;Медвенка,Медвенки,Медвенке,Медвенку,Медвенкой,Медвенке;Медвенка
1310;Медногорск,Медногорска,Медногорску,Медногорск,Медногорском,Медногорске;Медногорск
1311;Медынь,Медыни,Медыни,Медынь,Медынью,Медыни;Медынь
1312;Междуреченск,Междуреченска,Междуреченску,Междуреченск,Междуреченском,Междуреченске;Междуреченск
1313;Мезень,Мезени,Мезени,Мезень,Мезенью,Мезени;Мезень
1314;Меленки,Меленок,Меленкам,Меленки,Меленками,Меленках;Меленки
1315;Мелеуз,Мелеуза,Мелеузу,Мелеуз,Мелеузом,Мелеузе;Мелеуз
1316;Мельниково,Мельникова,Мельникову,Мельниково,Мельниковом,Мельникове;Мельниково
1317;Менделеевск,Менделеевска,Менделеевску,Менделеевск,Менделеевском,Менделеевске;Менделеевск
1318;Мензелинск,Мензелинска,Мензелинску,Мензелинск,Мензелинском,Мензелинске;Мензелинск
1319;Менкеря,Менкери,Менкере,Менкерю,Менкерей,Менкере;Менкеря
1320;Месягутово,Месягутова,Месягутову,Месягутово,Месягутовом,Месягутове;Месягутово
1321;Мехельта,Мехельты,Мехельте,Мехельту,Мехельтой,Мехельте;Мехельта
1322;Мещовск,Мещовска,Мещовску,Мещовск,Мещовском,Мещовске;Мещовск
1323;Миасс,Миасса,Миассу,Миасс,Миассом,Миассе;Миасс
1324;Мигулинская,Мигулинской,Мигулинской,Мигулинскую,Мигулинской,Мигулинской;Мигулинская
1325;Миллерово,Миллерова,Миллерову,Миллерово,Миллеровом,Миллерове;Миллерово
1326;Милославское,Милославского,Милославскому,Милославское,Милославским,Милославском;Милославское
1327;Мильково,Милькова,Милькову,Мильково,Мильковом,Милькове;Мильково
1328;Милютинская,Милютинской,Милютинской,Милютинскую,Милютинской,Милютинской;Милютинская
1329;Минусинск,Минусинска,Минусинску,Минусинск,Минусинском,Минусинске;Минусинск
1330;Мирный,Мирного,Мирному,Мирный,Мирным,Мирном;Мирный
1331;Михайлов,Михайлова,Михайлову,Михайлов,Михайловом,Михайлове;Михайлов
1332;Михайловка,Михайловки,Михайловке,Михайловку,Михайловкой,Михайловке;Михайловка
1333;Михайловск,Михайловска,Михайловску,Михайловск,Михайловском,Михайловске;Михайловск
1334;Михайловский,Михайловского,Михайловскому,Михайловского,Михайловским,Михайловском;Михайловский
1335;Михайловское,Михайловского,Михайловскому,Михайловское,Михайловским,Михайловском;Михайловское
1336;Михнево,Михнева,Михневу,Михнево,Михневом,Михневе;Михнево
1337;Мичуринск,Мичуринска,Мичуринску,Мичуринск,Мичуринском,Мичуринске;Мичуринск
1338;Мишкино,Мишкина,Мишкину,Мишкино,Мишкином,Мишкине;Мишкино
1339;Моготуй,Моготуя,Моготую,Моготуя,Моготуем,Моготуе;Моготуй
1340;Могоча,Могочи,Могоче,Могочу,Могочей,Могоче;Могоча
1341;Можайск,Можайска,Можайску,Можайск,Можайском,Можайске;Можайск
1342;Можга,Можги,Можге,Можгу,Можгой,Можге;Можга
1343;Моздок,Моздока,Моздоку,Моздок,Моздоком,Моздоке;Моздок
1344;Мокроус,Мокроуса,Мокроусу,Мокроус,Мокроусом,Мокроусе;Мокроус
1345;Мокроусово,Мокроусова,Мокроусову,Мокроусово,Мокроусовом,Мокроусове;Мокроусово
1346;Мокшан,Мокшана,Мокшану,Мокшан,Мокшаном,Мокшане;Мокшан
1347;Молоково,Молокова,Молокову,Молоково,Молоковом,Молокове;Молоково
1348;Молчаново,Молчанова,Молчанову,Молчаново,Молчановом,Молчанове;Молчаново
1349;Монастырщина,Монастырщины,Монастырщине,Монастырщину,Монастырщиной,Монастырщине;Монастырщина
1350;Монды,Монды,Монды,Монды,Монды,Монды;Монды
1351;Минеральные Воды,Минеральных Вод,Минеральным Водам,Минеральные Воды,Минеральными Водами,Минеральных Водах;Минеральные Воды
1352;Монино,Монино,Монино,Монино,Монино,Монино;Монино
1353;Мончегорск,Мончегорска,Мончегорску,Мончегорск,Мончегорском,Мончегорске;Мончегорск
1354;Моргауши,Моргаушей,Моргаушам,Моргауши,Моргаушами,Моргаушах;Моргауши
1355;Мордово,Мордова,Мордову,Мордово,Мордовом,Мордове;Мордово
1356;Морки,Морки,Морки,Морки,Морки,Морки;Морки
1357;Морозовск,Морозовска,Морозовску,Морозовск,Морозовском,Морозовске;Морозовск
1358;Моршанск,Моршанска,Моршанску,Моршанск,Моршанском,Моршанске;Моршанск
1359;Мосальск,Мосальска,Мосальску,Мосальск,Мосальском,Мосальске;Мосальск
1360;Москва,Москвы,Москве,Москву,Москвой,Москве,МСК;Москва
1361;Московский,Московского,Московскому,Московский,Московским,Московском;Московский
1362;Мостовской,Мостовского,Мостовскому,Мостовской,Мостовским,Мостовском;Мостовской
1363;Мотыгино,Мотыгина,Мотыгину,Мотыгино,Мотыгином,Мотыгине;Мотыгино
1364;Мошенское,Мошенского,Мошенскому,Мошенское,Мошенским,Мошенском;Мошенское
1365;Мошково,Мошкова,Мошкову,Мошково,Мошковом,Мошкове;Мошково
1366;Мраково,Мракова,Мракову,Мраково,Мраковом,Мракове;Мраково
1367;Муезерский,Муезерского,Муезерскому,Муезерский,Муезерским,Муезерском;Муезерский
1368;Муравленко,Муравленко,Муравленко,Муравленко,Муравленко,Муравленко;Муравленко
1369;Мураши,Мурашей,Мурашам,Мураши,Мурашами,Мурашах;Мураши
1370;Мурманск,Мурманска,Мурманску,Мурманск,Мурманском,Мурманске;Мурманск
1371;Мурмаши,Мурмаши,Мурмаши,Мурмаши,Мурмаши,Мурмаши;Мурмаши
1372;Муром,Мурома,Мурому,Муром,Муромом,Муроме;Муром
1373;Муромцево,Муромцева,Муромцеву,Муромцево,Муромцевом,Муромцеве;Муромцево
1374;Муслюмово,Муслюмова,Муслюмову,Муслюмово,Муслюмовом,Муслюмове;Муслюмово
1375;Муханово,Муханова,Муханову,Муханово,Мухановом,Муханове;Муханово
1376;Мухоршибирь,Мухоршибири,Мухоршибири,Мухоршибирь,Мухоршибирью,Мухоршибири;Мухоршибирь
1377;Мучкапский,Мучкапского,Мучкапскому,Мучкапский,Мучкапским,Мучкапском;Мучкапский
1378;Мценск,Мценска,Мценску,Мценск,Мценском,Мценске;Мценск
1379;Мыс Шмидта,Мыса Шмидта,Мысу Шмидта,Мыс Шмидта,Мысом Шмидта,Мысе Шмидта;Мыс Шмидта
1380;Мыски,Мысок,Мыскам,Мыски,Мысками,Мысках;Мыски
1381;Мытищи,Мытищ,Мытищам,Мытищи,Мытищами,Мытищах;Мытищи
1382;Мышкино,Мышкина,Мышкину,Мышкино,Мышкином,Мышкине;Мышкино
1383;Набережные Челны,Набережных Челнов,Набережным Челнам,Набережные Челны,Набережными Челнами,Набережных Челнах;Набережные Челны
1384;Навашино,Навашина,Навашину,Навашино,Навашином,Навашине;Навашино
1385;Навля,Навли,Навле,Навлю,Навлей,Навле;Навля
1386;Нагорск,Нагорска,Нагорску,Нагорск,Нагорском,Нагорске;Нагорск
1387;Надым,Надыма,Надыму,Надым,Надымом,Надыме;Надым
1388;Назарово,Назарова,Назарову,Назарово,Назаровом,Назарове;Назарово
1389;Назрань,Назрани,Назрани,Назрань,Назранью,Назрани;Назрань
1390;Называевск,Называевска,Называевску,Называевск,Называевском,Называевске;Называевск
1391;Нальчик,Нальчика,Нальчику,Нальчик,Нальчиком,Нальчике;Нальчик
1392;Наровчат,Наровчата,Наровчату,Наровчат,Наровчатом,Наровчате;Наровчат
1393;Наро-Фоминск,Наро-Фоминска,Наро-Фоминску,Наро-Фоминск,Наро-Фоминском,Наро-Фоминске;Наро-Фоминск
1394;Нарткала,Нарткалы,Нарткале,Нарткалу,Нарткалой,Нарткале;Нарткала
1395;Нарышкино,Нарышкина,Нарышкину,Нарышкино,Нарышкином,Нарышкине;Нарышкино
1396;Нарьян-Мар,Нарьяна-Мара,Нарьяну-Мару,Нарьян-Мар,Нарьяном-Маром,Нарьяне-Маре;Нарьян-Мар
1397;Наурская,Наурской,Наурской,Наурскую,Наурской,Наурской;Наурская
1398;Нахабино,Нахабина,Нахабину,Нахабино,Нахабиным,Нахабином;Нахабино
1399;Находка,Находки,Находке,Находку,Находкой,Находке;Находка
1400;Началово,Началова,Началову,Началово,Началовом,Началове;Началово
1401;Невель,Невеля,Невелю,Невель,Невелем,Невеле;Невель
1402;Невельск,Невельска,Невельску,Невельск,Невельском,Невельске;Невельск
1403;Неверкино,Неверкина,Неверкину,Неверкино,Неверкином,Неверкине;Неверкино
1404;Невинномысск,Невинномысска,Невинномысску,Невинномысск,Невинномысском,Невинномысске;Невинномысск
1405;Невьянск,Невьянска,Невьянску,Невьянск,Невьянском,Невьянске;Невьянск
1406;Некрасовка,Некрасовки,Некрасовке,Некрасовку,Некрасовкой,Некрасовке;Некрасовка
1407;Некрасовское,Некрасовского,Некрасовскому,Некрасовское,Некрасовским,Некрасовском;Некрасовское
1408;Нелидово,Нелидова,Нелидову,Нелидово,Нелидовом,Нелидове;Нелидово
1409;Нелькан,Нелькана,Нелькану,Нелькан,Нельканом,Нелькане;Нелькан
1410;Нема,Немы,Неме,Нему,Немой,Неме;Нема
1411;Неман,Немана,Неману,Неман,Неманом,Немане;Неман
1412;Немчиновка,Немчиновки,Немчиновке,Немчиновку,Немчиновкой,Немчиновке;Немчиновка
1413;Нерехта,Нерехты,Нерехте,Нерехту,Нерехтой,Нерехте;Нерехта
1414;Нерчинск,Нерчинска,Нерчинску,Нерчинск,Нерчинском,Нерчинске;Нерчинск
1415;Нерчинский Завод,Нерчинского Завода,Нерчинскому Заводу,Нерчинский Завод,Нерчинским Заводом,Нерчинском Заводе;Нерчинский Завод
1416;Нерюнгри,Нерюнгри,Нерюнгри,Нерюнгри,Нерюнгри,Нерюнгри;Нерюнгри
1417;Нестеров,Нестерова,Нестерову,Нестеров,Нестеровом,Нестерове;Нестеров
1418;Нефтегорск,Нефтегорска,Нефтегорску,Нефтегорск,Нефтегорском,Нефтегорске;Нефтегорск
1419;Нефтекамск,Нефтекамска,Нефтекамску,Нефтекамск,Нефтекамском,Нефтекамске;Нефтекамск
1420;Нефтекумск,Нефтекумска,Нефтекумску,Нефтекумск,Нефтекумском,Нефтекумске;Нефтекумск
1421;Нефтеюганск,Нефтеюганска,Нефтеюганску,Нефтеюганск,Нефтеюганском,Нефтеюганске;Нефтеюганск
1422;Нехаевский,Нехаевского,Нехаевскому,Нехаевского,Нехаевским,Нехаевском;Нехаевский
1423;Нея,Неи,Нее,Нею,Неей,Нее;Нея
1424;Нижнеангарск,Нижнеангарска,Нижнеангарску,Нижнеангарска,Нижнеангарском,Нижнеангарске;Нижнеангарск
1425;Нижневартовск,Нижневартовска,Нижневартовску,Нижневартовск,Нижневартовском,Нижневартовске;Нижневартовск
1426;Нижнедевицк,Нижнедевицка,Нижнедевицку,Нижнедевицк,Нижнедевицком,Нижнедевицке;Нижнедевицк
1427;Нижнекамск,Нижнекамска,Нижнекамску,Нижнекамск,Нижнекамском,Нижнекамске;Нижнекамск
1428;Нижнеудинск,Нижнеудинска,Нижнеудинску,Нижнеудинск,Нижнеудинском,Нижнеудинске;Нижнеудинск
1429;Нижний Ингаш,Нижнего Ингаша,Нижнему Ингашу,Нижний Ингаш,Нижним Ингашом,Нижнем Ингаше;Нижний Ингаш
1430;Нижний Ломов,Нижнего Ломова,Нижнему Ломову,Нижний Ломов,Нижним Ломовом,Нижнем Ломове;Нижний Ломов
1431;Нижний Новгород,Нижнего Новгорода,Нижнему Новгороду,Нижний Новгород,Нижним Новгородом,Нижнем Новгороде;Нижний Новгород
1432;Нижний Тагил,Нижнего Тагила,Нижнему Тагилу,Нижний Тагил,Нижним Тагилом,Нижнем Тагиле;Нижний Тагил
1433;Нижний Часучей,Нижнего Часучея,Нижнему Часучею,Нижний Часучей,Нижним Часучеем,Нижнем Часучее;Нижний Часучей
1434;Нижняя Омка,Нижней Омки,Нижней Омке,Нижнюю Омку,Нижней Омкой,Нижней Омке;Нижняя Омка
1435;Нижняя Салда,Нижней Салды,Нижней Салде,Нижнюю Салду,Нижней Салдой,Нижней Салде;Нижняя Салда
1436;Нижняя Тавда,Нижней Тавды,Нижней Тавде,Нижнюю Тавду,Нижней Тавдой,Нижней Тавде;Нижняя Тавда
1437;Нижняя Тура,Нижней Туры,Нижней Туре,Нижнюю Туру,Нижней Турой,Нижней Туре;Нижняя Тура
1438;Никель,Никеля,Никелю,Никеля,Никелем,Никеле;Никель
1439;Николаевск,Николаевска,Николаевску,Николаевск,Николаевском,Николаевске;Николаевск
